Username;Comment;Time
@Azril_Mem4tikan;Yang 2 jt paling bagus oh iya spill nagi bluelock dong;7 bulan yang lalu
@syiyadhabdullah847;Aku suka;7 bulan yang lalu
@syiyadhabdullah847;Kamu suka gojo satoru gak;7 bulan yang lalu
@rickochink3890;Gojo aja mata nya ketutupan masih bisa liat dia;7 bulan yang lalu
@HappyRamadanti;bang coba kakasih;7 bulan yang lalu
@AhmadHapis-is2fv;Coba dari ml;7 bulan yang lalu
@indrayana2661;Hahhahh lucu banget😂;7 bulan yang lalu
@IqbalZaki-rm7fs;Gojo itu es kiko;7 bulan yang lalu
@MayaSari-pd2ud;asuuuuu;7 bulan yang lalu
@Susi05;Bang.   itu.  di.   anggap.   jari.    si.  sukuna;7 bulan yang lalu
@hendragunawanhendragunawan426;Ko ada kiko;7 bulan yang lalu
@AbiZar-uk4rq;Gojo;7 bulan yang lalu
@afryannugroho;Bang unboxing figur digimon adventur dah subcribe;7 bulan yang lalu
@alfinalailatul4534;SUKAAA;2 bulan yang lalu
@Bloxditz;GOJO KALO DI BELAH JADI KIKO LAWAK😂 tapi gw fans gojo;7 bulan yang lalu
@Batustress;Ih lucu 6:21;7 bulan yang lalu
@tomirisman2097;gay;7 bulan yang lalu
@ryanphepheng3052;Pantesan tawar bumbu ya belom di masukin ke mi 😂😂😂😂;7 bulan yang lalu
@andi.muh.fahran2108;Bg gw juga punya  kini gitu tapi ada  gojo & itadori yuji;7 bulan yang lalu
@urskibidirizzell;BANG SERIUS GW DI GINIIN HAH? 😭😭😭;7 bulan yang lalu
@vivannyalviary;😮😮😮😮😮😮😮😮😮😮😮;7 bulan yang lalu
@jojoexcel;"Mirip GOJO 🚫
MIRIP GOJEK ✅";7 bulan yang lalu
@alicia_andzizach;Yang terakhir nangis bgt😊;7 bulan yang lalu
@FerikurniawanFeri-v8r;Bang coba beli kakasih yang paleng mahal;7 bulan yang lalu
@JonKenedi-hu9iy;Rtyyu;7 bulan yang lalu
@EkaPramudiya;Bang medyy coba ripiw versi nanami nya bangg udah sub;7 bulan yang lalu
@Yui_tamura17;Terima kasih bang udah unboxing husbu ku 🗿;8 bulan yang lalu
@DesiDwi-s9x;Terbayang bayang Gojo satoru nikah sama aku;8 bulan yang lalu
@DenosC6;11:49 😂😂😂😂 pencinta jujutsu kaisen melihat kiko patah;8 bulan yang lalu
@RayiTamma;Gojo nya kepatah 2 anjay ama si sukuna;8 bulan yang lalu
@lianurlaela3462;😊😊😊😊;8 bulan yang lalu
@ahjaajaa9545;卍bang;8 bulan yang lalu
@Vanz-89s;Apa mantranya teman teman packejing adalah sehabat🗿;8 bulan yang lalu
@MZIAULHAQ-cc4vw;GOJO jadi kiko;8 bulan yang lalu
@EntahEntah-e6b;BG beli gojo gomen amanai;8 bulan yang lalu
@SyamilHilman-h9l;bang review mainan iron man pls;8 bulan yang lalu
@erlandomaximilliansantoso2982;"Kiko berhubungan dengan satoru gojo di 11:18

Gojo pernah mati terbelah jadi ya

Es kiko kan bisa di belah🤓

Seperti gojo dong kalo gitu🗿🗿";8 bulan yang lalu
@AzisRaju;🤣🤣🤣🤣🤣;8 bulan yang lalu
@fauzifauzi4046;Tatat nya seksi;8 bulan yang lalu
@Mahir0912-vq6qp;30 RB. 200.000rb. 2.350.000rb.10 rb😢;8 bulan yang lalu
@ICAAJAA-f5o;wwwwjiejweij;8 bulan yang lalu
@SKDH1726;Abang mau tahu kiko itu gunanya untuk apa tahu enggak komik yang komik gojo itu salah satunya ada sukuna yang dikalahkan gajah dengan Belanda Bella tubuhnya jadi dua Nah itulah kenapa ada kiko;8 bulan yang lalu
@PlayStore-cd8jw;Buset  mainankayagitusaja  mahal  baet;8 bulan yang lalu
@widifirmannuloh9077;aku juga bang hari minggu;8 bulan yang lalu
@zulkifliibrahim2810;Kiko sotoru rasa gojo dan kekalahan 10:36 sampai 12:05;8 bulan yang lalu
@Insanity_Winter;12:07 BANG AMPUN BANG JANGAN SIKSA CIWI CIWI BANG KASIANN😭😭;8 bulan yang lalu
@Kholifah-h3e;Bang ko sekarang gak bilang pekejing adalah sahabat;8 bulan yang lalu
@SuriAnto-w8k;😮 itu yang mainan gojo saturo yang 10 JT nya yang kiko nya jangan dimakan itu gojo yang Terbelah 2 yang dikalah kan sukuna;8 bulan yang lalu
@GOJOSATORU-jkk;halooo;8 bulan yang lalu
@estysetyoestysetyo3238;Haloooo;8 bulan yang lalu
@ArsyantiSyita;Pentil wkwkw😂😂😂😂😂🤣🤣🤣;8 bulan yang lalu
@thaukeandrea1064;11:22😂😂😂;8 bulan yang lalu
@farzan.g25;bang itu beneran kah????;8 bulan yang lalu
@Zedz119;"9:05 bang Medy 🤨🏳‍🌈
11:18 gile mirip banget";8 bulan yang lalu (diedit)
@adjieguardRIKG;DI AHKIR RUGI DONG;8 bulan yang lalu
@NightWatcher669;Saya gak kenal karakternya karena gak nonton animenya :v;8 bulan yang lalu
@NAOM1_ST4R;Coba unboxing sukuna ajah lah gojo mah tak bisa dikalahkan cooyy🎉🎉😂😂❤❤;8 bulan yang lalu
@pashagnt0;Yang 10 jt isi nya kiko 😢;8 bulan yang lalu
@susioktasari8480;Abang pasti tidak mampu beli mainan gojo satoru searga 10 karena utu abang tukar dengan kiko dan kotak nya pasti dipitjem;8 bulan yang lalu
@deibrylalenoh3622;Bang tidak pakai bumbu;8 bulan yang lalu
@Yanasuryana22050;Yoo waii mooo;8 bulan yang lalu
@Sokotikung;awas lu bang aaaaaaaaaaaaa;8 bulan yang lalu
@Leonxz-0;11:49 ryomen renaldy;8 bulan yang lalu
@SuzilaMathashim;Bang  kote;8 bulan yang lalu
@Portoguan2223;Kalo kata gw mah mending shf;8 bulan yang lalu
@herobulan6801;Kiko satoru;8 bulan yang lalu
@febrinaajeng1460;Mantap ya bg dapat kiko tapi kalo asal usul nya kata m*t8 itu kiko ya... sebener nya ngarang sih cuma bhs nya biar lebih sopan gitu ya ya.. itu kiko :b;8 bulan yang lalu
@clarissa651;Itu kiko gojo soalnya dibelah sukuna;8 bulan yang lalu
@BYANHUSEIN;😮;8 bulan yang lalu
@Altap-ol7fm;Wah edan meme legends itu lagi gojo si kiko;8 bulan yang lalu
@Adamrizqi-pw4vn;Itu kerana gojo mati dibelah;9 bulan yang lalu
@lenyastuti9027;MEEE;9 bulan yang lalu
@lenyastuti9027;ME;9 bulan yang lalu
@LycheHaikal;Sus anjir 9:14;9 bulan yang lalu
@putriapriliasunaningsih7345;Aku punya kk tapi harganya 46 ribu kk;9 bulan yang lalu
@dpx6962;"Gw malah interested yg 28k krna suka mainan tema anime yg dibuat chibi (lucu. Pendek. Dll) gampang dibuat apa"". Bsa jadi gantungan kunci. Pajangan rumah. Dll. Ini ttg selera yah. Bukan masalah harga 😅";9 bulan yang lalu
@jerooosaputra;Ka beli nendoroid levi yang seson 1 ka😅;9 bulan yang lalu
@mgsaillendra3528;Min action figure lanaa dong umur tua ini pen liat SESSHOMARU 😢😢😢;9 bulan yang lalu
@admin_roblox-x8x;noroi noroi;9 bulan yang lalu
@sherlyridhowati5502;Kiko satoru😂;9 bulan yang lalu
@JohannaSilaen;Bang gojo udah mati kebelah;9 bulan yang lalu
@Reza-m9w;Aku juga punya;9 bulan yang lalu
@RafaelAhmed-xy6mw;Gojo jadi kiko itu badan gojo kebelah;9 bulan yang lalu
@RafaelAhmed-xy6mw;Gojo kiko bang;9 bulan yang lalu
@Nina-os1zk;Yag benar bang;9 bulan yang lalu
@renzi-ph1234;waktu kecil gw gk ngerti gw mira abang nya kena tipu sekarang  baru tah gw kalo pas gojoawan sukuna itu di jadiin kiko☠️;9 bulan yang lalu
@AllGhaisan;Mendingan beli kiko;9 bulan yang lalu
@hss8117;Lama lama gue buat Lo yang jadi es kiko;9 bulan yang lalu
@Bang_oyen820;Yaa emang rasa kekalahan badan belah kayak kiko enak tau. yaa iya gojo badan kiko saat lawan sukuntul😂;9 bulan yang lalu
@hikariyuzukisalsabila4809;9:14 istigfar bang;9 bulan yang lalu
@ayyanafattaya3011;Kiko kiko;9 bulan yang lalu
@mangsopan8851;Sultan banget lu  bangg;9 bulan yang lalu
@Rika_.satoru;Duh husbu aku di amboxing nih 🥰🌹;9 bulan yang lalu
@melimelawati3416;Bang medy itu gojo yang mati yang dibelah sama musuh nya;9 bulan yang lalu
@diniie.nowiee;ada bang gojo kan lepas meninggal dia jadi es kiko;9 bulan yang lalu
@Raaay3l;Yg terakhir dark bnget si, bikin keinget mulu sama ayang kiko🗿;9 bulan yang lalu
@ShafaAjeng-fl8bu;Lah ditipu?😭😭;9 bulan yang lalu
@richardnurhikari8576;Ane cuman mampu beli yg 28k:v;9 bulan yang lalu
@MuhammadhaikalPramono;Kiko nya Kunti bogel;10 bulan yang lalu
@Geshremyww;Haha yowaimo;10 bulan yang lalu
@RafqiFarraas;Gojo kan udah jadi es kiko;10 bulan yang lalu
@wortel-y8k;Awesome;10 bulan yang lalu
@Almayra-bl3rr;Palsu palsu huuu sok asli tiruan merdy;10 bulan yang lalu
@gibranraditya30;"😂dghdg&dfgdxvvhdxx""hssgg4&$_$advv$";10 bulan yang lalu
@AbrarPablo;Packaging adalah sahabat nya mana bg;10 bulan yang lalu
@ahmadtomytomy2060;May husbu;10 bulan yang lalu
@susioktasari8480;Bang beli mainan gojo saturu yangvseharga 28 ribu itu beli nya dimana bang gue mohon bang beli nya dimana bang aku suda saskerem dan like dan komen pelisss;10 bulan yang lalu
@faaldarmawan8416;i;10 bulan yang lalu
@zaa-k6v;gojo kuuuu di kasih harga²;10 bulan yang lalu
@AndrianiAni-kq5zx;😢🤗🤗🤗☝️🙄🤬🤬🤬🙏🇲🇨🇸🇦👍;10 bulan yang lalu
@KaiIoff-n1f;Gojo jadi kiko karena sukuna;10 bulan yang lalu
@KaiIoff-n1f;Tatekime yowaimo;10 bulan yang lalu
@qaismr7869;12:08 hubungannya gojo kebelah dua kiko kebelah dua kann;10 bulan yang lalu
@wafiqhasni2971;Boong aja 10 juta;10 bulan yang lalu
@rensplayz;yang gak tau dia mati krn sukuna trs kebelah 2;10 bulan yang lalu
@Haikalgg77;9:15 💀💀💀💀💀💀💀;10 bulan yang lalu
@RIZALGAMING-ly2xn;Mau beli gojo tapi habis;10 bulan yang lalu
@BadriyatiFadly;Bg si gojo masih hidup  Karana dia yang Terbalah cuman badan nya  bukan leher nya nah nanti di rimech nanti gojo tambah kuat bg;10 bulan yang lalu
@muhammaddewandaruprayata3043;sukuna sangat senang setelah melihat gojo di belah oleh bang medy;10 bulan yang lalu
@haidaribadurrahman4962;Packaging nya dri manaa?;10 bulan yang lalu
@TheEjens_12;AAAAA GW JADI GILAAA 9:12 AAAAA;10 bulan yang lalu
@RubiatiKediri;Benar. Itu. Bsng😅;10 bulan yang lalu
@Mr.Ecu017;Aku fen nya gojo Satoru;10 bulan yang lalu
@MiraRioja-pf8me;PULANH LEWAT MANA LUWH😡😡😡😡😡;10 bulan yang lalu
@Lerryt;Sekarang gojo saturu di panggil kiko;10 bulan yang lalu
@AimanIman-h9h;Gojo sudah mati terbelah dua di bunuh ama sukuna;10 bulan yang lalu
@banjarmasin-ym6zk;gua makan mie instan;10 bulan yang lalu
@XMAN_BROS;Bg bisa dijadiin kiko gk;10 bulan yang lalu
@muhammadzafranhakimbinjune331;Wow di scam🗿;10 bulan yang lalu
@Megumi_fusihuro;Jir endingnya kiko beneran 🗿🗿🗿🗿;10 bulan yang lalu
@Asyura225;Kiko terbelah dua = gojo terbelah dua 🤫;10 bulan yang lalu
@ArrasyaLesmana;Kata kata gojo: yowai mo🗿;10 bulan yang lalu
@muhamadzarif9563;sus banget medy renaldy😁;11 bulan yang lalu
@adistyandansari7954;KIKO SATORU😢😢😢;11 bulan yang lalu
@Tsaaqib-m8k;Mungkin ITU tangan sukuna;11 bulan yang lalu
@Saltedquite;Wah gila figurine yutanya bagus juga;11 bulan yang lalu
@RESTUSITUMEANG;katanya rasa kekalahan terus ada kiko berati gojo jadi terbelah dua;11 bulan yang lalu
@mencsixx_;Bang guy kalo buat thumbnail jangan spoiler donh;11 bulan yang lalu
@vickyarzella9939;Itu waktu gojo lawan sukuna yang pake tubuh nya megumi gojo kalah terus kebelah dua kya kiko😂😂😂😂😂;11 bulan yang lalu
@mungsap0;Fans gojo menangis melihat ini🗿🙏🏻;11 bulan yang lalu
@veryatandilino;mau dua2ny njir 🗿🥲;11 bulan yang lalu
@ikhsannurfadilah-el1nk;Mna kata gojo sepuluh juta 🙎;11 bulan yang lalu
@KarangnangkaRe;Wibu🗿🗿🗿🗿🗿🗿;11 bulan yang lalu
@xoxoxyx;😂😂😂 10 juta isinya kiko;11 bulan yang lalu
@Jkt-y5b;Gojekudah jadi kiko🗿;11 bulan yang lalu
@senz1586;bg ditunggu konten gundam;11 bulan yang lalu
@enidazhafira;Pls ga nyangka bakalan kiko 😭😭;11 bulan yang lalu
@Ubaybaihaqi-mu6jq;Kiko lebih mahal dari mainan gojo yang pertama😂;11 bulan yang lalu
@beerkahponsel6190;Mendingan beli kiko kiko kan gojo yang mati jadi kiko😂 udaharganya 1.000 rupiah;11 bulan yang lalu
@valleyz_chan;Bang versi sukuna gak da kah bg;11 bulan yang lalu
@IHateMondayStory;itu mahal 2juta?;11 bulan yang lalu
@AdamAhmad-bk2sg;Wkwkwkwwk gojo langsung di mainin sama kiko;1 tahun yang lalu
@athargibran1002;12:12;1 tahun yang lalu (diedit)
@sharky984.b;Bang itu di shoope cuma 33 ribuan;1 tahun yang lalu
@Geganteng;Duh kecewa padahalau liat gojo 10 juta 😔😔😔😔;1 tahun yang lalu
@akaneanimeee;ini mah bukan mainan tapi properti buat khiasan;1 tahun yang lalu
@bossean6763;jadi maksud abang rasa kekalahan, kiko sedang di ambang ke bangkrutan gitu? kiko kalah dengan kompetitor;1 tahun yang lalu
@AimarMuzaini313;P;1 tahun yang lalu
@AQILDAIYAN15;4:23 kebalik bang 🗿;1 tahun yang lalu
@MaulanaYusuf-pq7zt;unboxing kartu pokemon yang asli dong btw udah subscribe bang;1 tahun yang lalu
@marsekalnainggolan-qv9lt;685245290;1 tahun yang lalu
@AdeliaMaura-kv5ue;gw bile yang husbuin gojo😢;1 tahun yang lalu
@maderitar5397;Coba beli yang yuta;1 tahun yang lalu
@TheYoungGod2024;11:27 rip duit;1 tahun yang lalu
@andriciner5428;pov sukuna kalo indo dan unboxer Mainan:;1 tahun yang lalu
@Gojowife12263;KALO UANG GW 100 JUTA GW BAKALAN BELI FIGURE GOJO SATORU TERMAHAL JUGA TRS NGOLEKSI JUGA😊❤;1 tahun yang lalu
@THE_DEEP-j4KeanuReeves;Kiko 10000000 juta;1 tahun yang lalu
@Gachacia916;Hubungan antara gojo sama kiko adalah gojo mati karena dikalahin sukuna😢;1 tahun yang lalu
@fAnZyy2025;Bang Coba Beli Gojo Kiko Hehehe🗿🗿;1 tahun yang lalu
@aufarizal6807;𝕂𝕖𝕟𝕒𝕡𝕒 𝕙𝕒𝕣𝕦𝕤 𝕙𝕦𝕤𝕓𝕦 𝕘𝕦𝕖 𝕓𝕒𝕟𝕘😢;1 tahun yang lalu
@PrPy-wl7eg;Jadi keinget gw insiden figure gojo 😢😢😢;1 tahun yang lalu
@K_Hashibira46;Hubungannya itu Gojo di chapter 225 atau 265 pokoknya lah itu Gojo udah jadi Kiko🗿🗿💅;1 tahun yang lalu
@oppoenambelas-pg4fz;𝘌𝘦𝘦𝘦𝘦𝘦|ҽҽҽҽҽҽҽҽҽҽҽ;1 tahun yang lalu
@Kaila_777;Kenapa ya kiko diberi harga murah aslinya harga kiko 10 jutaan yaa😅;1 tahun yang lalu
@bossean6763;trigger?;1 tahun yang lalu
@asix_chanel;Joko gojo kiko🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣;1 tahun yang lalu
@Hendri1998-tc7qk;Sang kiko satoru🗿;1 tahun yang lalu
@raditiyafebriyan4876;Jangan sampe azyy tau sihh ini;1 tahun yang lalu
@SkyVerttzzz-ik5qp;Bang Spill Kardus Mainannya Bang Plisss;1 tahun yang lalu
@zptche;Anjir gw belii gojo Nendo sama si yae miko.gw cium.ciumkn.xuuyy;1 tahun yang lalu
@AxelleFaiz;9:13🗿;1 tahun yang lalu
@YoKenV2;Yowaima;1 tahun yang lalu
@dwiikhsan3170;bang gojo lawan sukuna ya sukuna  yang menang ya karena gojo jadi kiko/ badan kepotong;1 tahun yang lalu
@asepsuwandi8026;Bg ada jurus parpel gak bg;1 tahun yang lalu
@rubycharaedits;"Bagi yang gak tau: hmm
Bagi yang tau: kiko enak tau";1 tahun yang lalu
@rizkiapi5170;Keren;1 tahun yang lalu
@SITIROFIAH-gf7sn;Kamu kaya ya;1 tahun yang lalu
@Icatechno;Jujur kasihan 🥲;1 tahun yang lalu
@syifalakilaki6354;Oh ya gw tau kenapa yang 10 JT itu kiko karena gojo dah jadi kiko😂😂😂😂;1 tahun yang lalu
@Sipalingwibu-q5h;10 jt tapi isi nya kiko🗿🗿;1 tahun yang lalu
@Sipalingwibu-q5h;Omg so big🗿;1 tahun yang lalu
@Sipalingwibu-q5h;"Kalo gua beli untuk pop mie auto aku
Bilang aaa ayangggg😖😖";1 tahun yang lalu
@Sipalingwibu-q5h;Nonton nya sampe ke tiduran😖;1 tahun yang lalu
@WidodoSaputra-cw6lt;Bang kan Gojo pernah jadi Kiko di filmnya;1 tahun yang lalu
@AzqapradaElyasin;Aneh sekali 😅😂😂😂😂;1 tahun yang lalu
@AzqapradaElyasin;Kiko kok  mahal sekali ya sampai 10 jt;1 tahun yang lalu
@kitakita__947;itu gojo kalah sama sukuna terbelah dua;1 tahun yang lalu
@Callme_eepy;Maksud dari kikonya adalaaaah gojo jadi go/jo kebelah jir maap btw spoiler;1 tahun yang lalu
@elanurlaela-p2l;4:26  tetap menyerah jangan semangat😂😂;1 tahun yang lalu
@jefferwirawan4604;Nipu;1 tahun yang lalu
@Kodok-Wibu;10jt tanya ke toji yang buat gojo jadi kiko😂😂;1 tahun yang lalu
@tocamikalife6307;Bang cukup trauma saya;1 tahun yang lalu (diedit)
@Ayukamiku;Iya bak nyambung karena gojo mati terbelah dua dengan sukuntul arias sukuna bak ehe 😁💀👍;1 tahun yang lalu
@cyan.98;Itu mah kiko satoru;1 tahun yang lalu
@gbrnjim2699;"Mainan Gojo 28k packagingnya gajelas, penjualnya be like: ""gapapa, mesti aman soalnya ada infinity""";1 tahun yang lalu
@alikasafira7039;bang beli gojo satoru yang 28 ribu di mana?;1 tahun yang lalu
@zunnurain5123;Bang mungkin si gojo ada di bawa kiko ituu;1 tahun yang lalu
@HamzahGozali;Tuh celananya bisa di buka ga bang? 🗿;1 tahun yang lalu
@KioooXD;Pengen banget ngoleksi figure 😢;1 tahun yang lalu
@muhammadnizam4370;Gojo kalah sama sukuna kebelah dua;1 tahun yang lalu
@IDONTKNOW_IDK_AND_IDC;3:33  ini mah cocoknya di jadiin pajangan daripada tempat mie murah lagi tuh auto beli saya;1 tahun yang lalu
@MaRa-s4x;Waduh gak ikut ikutan gw😅;1 tahun yang lalu
@carlwenlim919;Aku punya nendoroid gojo;1 tahun yang lalu
@RENIUHGH;Ok😁😄;1 tahun yang lalu
@marvinyuliandri6298;Kiko doang 10jt;1 tahun yang lalu
@Am_here_to_kill_you_bc_im_can;Bang arti nya kiko kan bisa di belah nah gojo mati nya di chapter236 dibelah juga itu hubung an nya;1 tahun yang lalu
@Rahmadichenel2861;Kak coba beli Figur Sakura;1 tahun yang lalu
@marvellinus4058;bang kurang;1 tahun yang lalu
@aqilahrayyanapriansyah6880;Bang beli lagi dong Nendoroid nya😅;1 tahun yang lalu
@Onepiece_x_penyuhebat;bila baju nya terbuka terus blushing gw😳😳😳😳;1 tahun yang lalu
@annabelle_lachrishasdkpask9719;"“Omg so big oh your so big gojo” 
Uh no BAI 
LOL LUCU";1 tahun yang lalu
@MAMIINOURMEMORIES;kiko kok 10 juta gw beli kiko aja 1 rb;1 tahun yang lalu
@onepiecegame8373;apakah maina gojo bisa buat jadi kiko??;1 tahun yang lalu
@idariyani-vz1dk;Bang tatekimi yoamo;1 tahun yang lalu
@vitalokawulandari8278;Dia udh mati jafi kiko ama sukuna;1 tahun yang lalu
@Irwan2358-y8c;Kiko satoru😂😂;1 tahun yang lalu
@Komedisejenak;Kiko;1 tahun yang lalu
@endangwusanani9744;Sumpah udh bayar 10jt mlh tapet es kiko😢😢;1 tahun yang lalu
@alghee1;Cabut Aja badanya bang biar kek yang asli;1 tahun yang lalu
@Cacaw306;endingnya😭;1 tahun yang lalu
@luznocedaaaa;bang aku wanita tidak suka gojo;1 tahun yang lalu
@entinhertini5544;Sampe pentil di reviewww😂;1 tahun yang lalu
@ravivrisqillah7849;Gw beli gojo 1000an doang;1 tahun yang lalu
@Mikel-ug7fx;5 kak ngomong ganteng nya 😅😅😊;1 tahun yang lalu
@erykapanduekaliadewi9708;Aku suka banget sama gojo satoru;1 tahun yang lalu
@marvellinus4058;1lagi ad gojo yg lebih murah ,keknya ad di warung warung biasanya keknya seingat gw mereknya kiko deh lupa gw 😊😅;1 tahun yang lalu
@shandymardiansyah2991;nah i’d win;1 tahun yang lalu
@Ferdi.77;Kiko 10 juta🗿;1 tahun yang lalu
@najliehanien-hd9zs;Bang coba beli figura boboyboy sori bagus banget;1 tahun yang lalu
@raveljaden5370;Gojo bilek :gw udah jadi kiko trs di jadiin tutup pop mie 🥲😭😭;1 tahun yang lalu
@Unkn0wn_P3rs0n9;"Jd kata abg ku gojo yg dibeli malah kiko bener🗿
Gara2 abg ku baca manga/komik nya gojo kebelah dua jd kiko dibunuh sukuna ambil alih tubuh megumi klo g slh[yg belum tau aj]";1 tahun yang lalu
@putrasasaky8684;gojo es kiko;1 tahun yang lalu
@vivo911vivo7;hana    marissa🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤PPP😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊;1 tahun yang lalu
@putrirahmadhani7135;MINTA MAAF SEKARANGGGGGGGGG;1 tahun yang lalu
@marlinalina5775;Kiko satoru;1 tahun yang lalu
@nur09baeti;Jadi kepengen beliii;1 tahun yang lalu
@uzayrbotak4390;Bismillah 7x ganteng;1 tahun yang lalu
@RatniAni-e6j;Wih temen gw wajib beli dah ☠️,.....wibuuu;1 tahun yang lalu
@NarendraSakti;Gw pernah makan kiko nooo😢;1 tahun yang lalu
@sarnisarni6910;Bismilah5😊;1 tahun yang lalu
@michael_8411;09:14💀💀;1 tahun yang lalu (diedit)
@RazinYadisPamaocdano;Apa tiga juta gak masalah gua beli demi my daddy🥰😋;1 tahun yang lalu
@Adamsuwais;Haduh dompet ketar ketir yang di beli gojo Satoru malah gojo kiko😢;1 tahun yang lalu
@handiariefwicaksono9884;Ehhhhh gak pake nasi 😮😮😮😮;1 tahun yang lalu
@cahrismas7296;tugas nomor 2;1 tahun yang lalu
@MuhammadDaruquthni;01;1 tahun yang lalu
@bagassubagyo5414;Bacot;1 tahun yang lalu
@MuhammadDaruquthni;1;1 tahun yang lalu
@MuhammadDaruquthni;1;1 tahun yang lalu
@shellyyudhita97;Kia turut berduka cita karna gojo sudah menjadi KIKO 😂😂😊;1 tahun yang lalu
@Tejo2020-t7f;Bagus jga sih mainan gojo y. Sampe ada yg termurah sampai yg termahal.;1 tahun yang lalu
@Sigmaboy548;Next bikin mainan hinata shoyo dari haikyuu bg,Dari yg termurah sampai yg termahal kalau bisa bg😁👍🏻;1 tahun yang lalu
@tobiascaiden4212;Bilang yo wai mo;1 tahun yang lalu
@khalimimutz6213;Bner ta gojo 10jt😢;1 tahun yang lalu
@nbachmid;Yang murah aja udah bagus apalagi yang mahal❤❤;1 tahun yang lalu
@TjungTejosaputro;Like;1 tahun yang lalu
@hariprestiyanto7716;Keren banget sih emang😅;1 tahun yang lalu
@evelynqnainayrghoitgxdt5535;😭😭😭;1 tahun yang lalu
@evelynqnainayrghoitgxdt5535;😭😭😭;1 tahun yang lalu
@rickyanggara3291;Gokilllll;1 tahun yang lalu
@koperasikartikaciremai6574;Kak beli mainan  figure Boboiboy di Malaysia Monsta ,ajak dong kak😅😅 bercandha;1 tahun yang lalu
@marianarumondang4975;Masa iya es KIKO harganya sampe 10 juta amazing bgt 😮😮;1 tahun yang lalu
@AdnanLathif-ws5oo;Bang mainan Gojo yang buat nahan wadah mie itu gua punya sama persis tapi punya gua harganya cuma 70 rb bang;1 tahun yang lalu
@cutecat-j6b;habis liat short nya penasaran eh nyampe sini sama juga mengsad :(;1 tahun yang lalu
@ocytryas8451;temen ku yg husbu gojo pun menangis🙂🥲;1 tahun yang lalu
@AdityaNaufal-wk6kv;Tercurah sampai termahal;1 tahun yang lalu
@Andriandri-vl8ks;Tugas 1;1 tahun yang lalu
@COSAABIEZ;Tinggal Megumi Fushiguro Sama Yuji Itadori 🤧🤧🤧🤧;1 tahun yang lalu
@Bolehapaja;Mantap;1 tahun yang lalu
@agungwijaksono3671;Waaah..jadi ngiler nih kyko rasa kakashi harga 10juta 😅;1 tahun yang lalu
@Itscake_06;Bang tadi kan bang medy makan kiko hubungan nya Gojo matinya jadi kiko badannya terbelah. Kiko enak tau😋;1 tahun yang lalu
@oomzenlive-yv9pq;Hihh jadi pengin;1 tahun yang lalu
@Khofipah123-sb4cy;Mainan animenya ada berapa bang;1 tahun yang lalu
@gadisarsintawijaya6176;Semangat bg untuk ngonten nya💪;1 tahun yang lalu
@pangandaran93;Gw pernah pengen jadi konten kreator reviewer mainan kek gini nih,, cum aa ternyata modalnya ga punya wkwkwk;1 tahun yang lalu
@SLIPYOGS;Wkwk sukuna bahagia bgt pasti nonton video ini 😂;1 tahun yang lalu
@Miraimuttzy_00;😭😭;1 tahun yang lalu
@raynarfarzan653;YANG 2 JUTAAN BANG MEDY KOK SUS;1 tahun yang lalu
@jualbelipropertisolo6997;gojo sukaan anakku;1 tahun yang lalu
@Mrizkyanom;Ahhh mauuuu juga;1 tahun yang lalu
@faa0911;Yes;1 tahun yang lalu
@NeverDie_BMGO;Anak. Ngen di ingetin lgi;1 tahun yang lalu
@SuhadaTaher-lv2fo;Bang Medy! Gojo separuh kan udah pernah di unboxing .... Bang Medy coba dong plissss 🥺🙏unboxing karakter yg lainya di jujutsukaisen, kayak salah satunya adalah Nanami Kento plisss bang penasaran💗🙏;1 tahun yang lalu
@dewisrimulyanti4173;Bjir lah🗿;1 tahun yang lalu
@systemfailure2488;Gw pencinta gojo santoro;1 tahun yang lalu
@azharganz3765;Pas lu bilang rahim wanita anget samping gw ada mak gw lho jirlah auto unsubsribe;1 tahun yang lalu
