Comment,Label
tolong udh dalem bahas jelasin utang negara bang yg mikir utang negara kaya utang rokok indomie kopi warung yg bom bedain utang produktif utang konsumtif solusi nyetak uang bayar utang negara yg mikir kalo uang kas negara ya uri nyetak uang aja biar negara uang terima kasih,0
nama taktik sepakbola lumrah dimn liat itali pake taktik juara dunia timbang coach nova main indah kalah tolong towel yg towel aja ok,0
asli beneran gampang sctter  cari aja google,1
,0
,0
absolute intro,0
kyk pas indo vs korsel bkn sih pas sty msh indo korea remehin indo iya juang pk taktik parkir bus benah tutup ruang kurang td g sih g dng perfect,0
penasaran tementemen menang coba    ,1
alhamdulillahbaru enam presiden percaya dunia selamat ya percaya yg smoga sehat,0
mending beli harga ribu an yg bagi,0
gw,0
bangbahas jodoh sudut pandang stoikwkwk,0
main si bang,0
nama sponsor panggil joke aside bahas bagus,0
keren abang konten wisata papua bang,0
bang video  percaya k jt,1
ngevidion anjir,0
bang macbook belakang rusak gimana ngeri jatoh ahaha,0
qodrat bang plis,0
mas bikin konten perban bank uang monopoli investasi nasabah uang nasabah orang,0
jir endingnya kiko beneran,0
arsalbahtiar coba menu daging rusa om,0
oiya btw gua potong cinematography akting teknis ya film bang jok kalo visual udah gak komentar panjang video kalo gua bahas kalo akting bagus kecuali edwin pas sma liat jam terbang but itsokay pilih musik skoring udah cakep editing on point teknis gk gua ken nambahin kalo orang bilang film lanjut universe salah tangkap film jebak sisi realitas pegang omong gua film gak lanjut liat style film sengaja kaya gin unsur nihilistik serta simbol harap surealis masala positioning opening film bagus realita jebak tonton dunia realita nonton habis tonton bingung posisi tonton film sisi,0
duit tu lahir butuh kerja kerja unik duit butuh duit bentuk main condong dampak negatif,0
bang sodaranya fersa besar ya suara notasi bgt asa ngomong,0
loh ana villain darimana nya,0
nikmat terima kasih ka,0
bang kalo subscribe lu udah juta potong kayak kiko,0
yowaimoo,0
edwin sma smp,0
bg cobk main sukuna bg,0
fulll ngakakkk asw,0
orang gojo satoru absennn,0
piala dunia gais,0
aneh jugapadahal rakyat susahanak muda dulujadi bingung nyata ngga nyambung,0
kaya suara nya fiersa,0
no korea nama haram,0
gojokiko,0
sukaaa bangettt ,1
nyaman ganti istilah butuh manusia batas hasrat manusia sumberdaya batas dasar butuh manusia henti titik jenuh utility approach,0
komen apa indonesia menang vs korea resmi sah,0
kiko cuyyyyyyyy,0
gacur banget auto wede,1
yg kmn bang,0
bener bang org tolol mah aja twitter jg,0
nggak percaya kali coba gus o langsung dapet rezeki gede,1
gokil sih pikir netgeo,0
emang aja orang ngeyel gtu ngga percaya emang blum ngerasain ajaa udah mgerasain dah kesel sndri,0
biak,0
film aja orang fomo pake anomali,0
udah nungguin juta isi kiko,0
neng liat spartanya anak muda keren langsung poin,0
kiko enak tau,0
,1
request malu utara,0
bang salam jepe weton,1
azek cuy jalan jalan,0
suka es kiko etss,0
prediksi kelak dafa kiper hebat,0
modal oleh     percaya berwirausaha,1
coba ml,0
berkah rezeki berkat puji syukur,1
bsng,0
mantap,0
rezeki sangka   w     ,1
ngomong juxtaposition,0
ertepenya banget nggak nyesel maen,1
hadir,0
kantor republik seafood,0
keren banget bang salam jepe ,1
thefitsan sakit hati krna,0
untung gua bkn netizen tiktok,0
salam malaysiacantik sungguh kali biru,0
bang ijin sorong mari sy ajak kabtambrauw jam kota sorong,0
moga untung mr president,0
akhirrrnyaaa bagus konten abang coba main ,1
wihhsejak ikon ctd,0
eittsss hahahahhaa,0
auto sub bang,0
keren banget bang salam jepe ,1
jirrr color gradingnyaa cakepp benerrr,0
best of the best pandang alam moga kawan sana jaga asri sukses teman teman sana,0
threezero versi full nya bang,0
pendek kek skandal,0
gojo kiko pas seson,0
untung    o beli rumah impi,1
patut palua mahu indonesia,0
spill tour guide yg dipake serta budgetnya donk bang biar gag nonton aja semangat cari duid nabung utk kesini,0
em tawar ya dibumbuin gob,0
bang review daredevil born again bang udah tayang disney,0
orang sukses amin,0
sorry kalo out of konteks isi video audio backsound ngomong gap nya banget pas denger backsound kayak berisik banget kuping,0
benci tutup mata ny klo mlek panas,0
arti nya lu dapet juta dr kiko bang,0
prabowo bangga anggota g rakyat miskin,0
kiko enak tau,0
pas lu bilang plot twist gua udah curiga kalo si j karakter kunci hubung premis bang beneran hahhaha,0
pasar bang,0
menang,1
mrnobodybeez pantes warga tiktok gak suka attention span nya pendek sering konsumsi short video tiktok,0
malam makswin modal receh,1
maina gojo kiko,0
maen lgsng makswin gg banget,1
jasa travel kesini gak area jawa join kesini,0
cair,0
halooo,0
gua tengah udah nebak nebak si jefri ponakan bener,0
nahhh komentar nii bang,0
kl main bola sdh hadap dngn kiper ruang gerak bebas ggl memasukanjgn d psng lgmerugikan timg lyk jd mai bola,0
ken musuh nya aj,0
makbon bang,0
keren bg,0
semangat bang konten nya salam  gampang jepe,1
mahal,0
kasi temennya yg kamar mandi anjirrr,0
acuhh,0
pulau tampil desain modern,1
gw nonton ngelantur review ni film pas dah nonton bkn pas blm nonton jir soalny penasaran doi,0
wede gampang banget nggak nyangka,1
perilaku organisasi,0
gelo si nnael udah satu anak bang upi,0
gates gacir banget udh jepek,1
kak medy hebat tau banget suka,0
takder,0
,0
peluang menang,1
film indo ga yg tarik tonton,0
radittiyariski,0
what kiko jt,0
gojonya diups gak bang,0
hadir,0
gokil,0
rahang tuna endus kaki kepalamana kaki nya bang,0
papua bs kota yg tuju,0
adesunarya woh iya gw ulang emg sih turun kayak blm bikin balance volume,0
waw,0
yg inti menang broo poinmantap anak muda indo,0
mantap bang,0
akhirnyaa salam  gampang jepe,1
gojo kuuuu kasih harga,0
gojo santoso cosplay kiko,0
dah tau kameramen nyaeditor adik nya begitoh,0
wede gampang situs percaya banget,1
gacir banget main ,1
yg cari menang cari main,0
l,0
harga umpan guna d    d   amungkin pilih,1
bang request future binance mekanisme sistem long and short wkwkwk,0
spoiler ngent,0
hoak,0
sehat kang semngat ngonten lancar urus salam ,1
bener bener keren huawei,0
gacur parah udh wede berkalikali,1
spill budget bang,0
qodrat gak direview,0
papua kenal orang pulau surga papua pulau kutuk kaya indah alam nya pribumi derita,0
ngelantur semangat yaa,0
parah lu bg lu nge sarkas gojo mati belah akhir video,0
bangg review bad guys versi indo banv pliszzzz,0
bjr msm,0
ajak sya kesana kk suka alam,0
yg g percaya sihkarna g iri wkwkwkw,0
ayo bang ginian yg dasar gua udah capek dengernya situ aja tolong bahas perintah nentukan indeks c i g x m tentu gdp aja kuliah jarang bahas,0
,1
bang bahas film loving vincent,0
aqilaputrianjani udh ah bangundah malemmimpimya sampe aja nak,0
swert bonanja gacir pol nggak prnh zonk,1
noooo,0
ga org fomo ma karya nya jok cuz gw ga fomo ma karya nya mostly film nya overrated ga sesuai yg digembargemborkan gw lo lbh paham film banding ferry,0
bang berani gak beli byeblade vakyrie asli,0
sederhana bikin anak abah yaman panas,0
yg suka xixir gak muncul,0
kali biru like it,0
kembang arhan semangattt salam  gampang jepe,1
el tembak,0
pin bang,0
nih kasih ilmu main  gak pusing pola dll gas main hasil wd dah gampang,1
rdwzx pas video bilang ngaku emaknya rudapaksa jefri ngaku cina,0
ngga niat review black mirror season,0
gamenya gacir sketer nggak prnh zonk,1
saham kiko gara gojo,0
eduaction,0
santaisantai eh dapet rezeki gede   r  nggak tinggal,1
vens gojo menang,0
anjir matkul gw,0
modal receh wd juta gg,1
undang jok bang diskusi ttg film asik tuh haha,0
 emang cuan,1
bang coba main naruto murah mahal,0
keren gas mari kak weton,1
kuliah pie sks hehehe,0
trauma chindo bg,0
nyesek banget endingnya tau tau dalem kikoo hargany jt ya ampun jaman tipu,0
poko rekomendasi yg suka aja kalo main mending ga ru da ho ki broo,1
suka banget gojo satoru,0
untung bejo,0
keren coba bang gas ,1
serui,0
duh tau harga kiko taun sampe juta,0
cuantik banget drone pas pulang dri piaynemo bang jago bner operator nya kasi bang sma lagu beuh bner terapy mata,0
gojo gak bang,0
ahkemaren uang hilang dana ribu,0
bia bagi gk bang,0
scrolling notif kamuh uhhh menit,0
terimakasih bang ferry,0
uejeue,0
bang bahas film havoc,0
nunggu moga udah turun,0
akhirrrnyaaa bagus konten abang coba main ,1
coba bahas mlm criptocurruncy bang,0
sempet coba gak seman  ngasih wede bang coba deh cari aja google,1
duga bg med,0
bang minta random room tour,0
bang nonton filem blood brothers bang filem malaysia kayak sheriff action nya dewa,0
dasar sukuna,0
jujur klo main mending weton bang,1
bang udh bang,0
perintah bilang bg,0
aaa narasi suara bikin kangen fiersa,0
nonton video papua tp dgn yg bahaya bus yg hrs lapis armor tp lainaman damai indah masyarakat nya ramahkepada conten creator yg bikin video spt ttg papua bkn yg takut biar yg impi tdk wasindonesia ku negri ku pandu musalam dri sye yg rantau malaysia,0
hibur,0
ending yg asudahlaaaaaahh,0
yo kai watch bang,0
    tawar tim dukung responsif manfaat,1
ninggaiin jejak komentar ahh fidio tau gue kembaii iagi kesini nostaigia commented on minggu aprii syawai hijriah subuh jam wit,0
 bikin harihari cua mantap banget,1
ga ru da ho kiterpopuler masakini,1
bang gua suruh youtobe buka mulu pas gua pulang liat jt kecewa,0
alam gaming baik,1
asli dah bang timothy ngomongnya cepet banget gw sampe ngecek playback speed nya kali kaliii,0
konten gw tunggu habis pulang kerja gas ramai bro biar mledak vidionya salam ,1
gojo nya belah,0
main bola target menang strategi terserahklu strategi serang tdk gol hebat tahan yg serang blm hebat,0
coba langsung puas hasil,1
teori gw soeharto tinggal realita film soeharto wafat umur karna soeharto ga tekan post powernya dunia realita umur film versi balkanisme rusuh soeharto turun kaya alternative universe aja rusuh film,0
rahang ikan tongkol aua enak banget ikan tuna,0
p bang,0
bang jok tampil motivasi balik benci diskriminasi yg absurd protagonis yg tonton tampil asap api yg sulut,0
dghdgdfgdxvvhdxxhssgg advv,0
gojo lawan sukuna pake tubuh nya megumi gojo kalah belah kya kiko,0
jt spoiler,0
adlynnizharelrafip pas beres kemelut pas sinyal jalan ky polisi pas bahaya udah ga,0
jepe kali maen puas banget,1
kaya sumber daya alam nya sayang banyk mampaat asing,0
gilaa intronyaa lagu cocok bet,0
review kiko bang,0
class bos  gak ribet depo cepat wd lancar,1
eh goblok klu nonton konsen dr sinyal ga scene bu guru ketemu edwin ngejelasin sinyal emg setting biar ga nyontek beda bego,0
bang gw istri nya bang,0
iya bang klo nyawa udah ujung tanduk usaha ngingetin anakanak biar sadar naif opini pribadi aja si bang hehe,0
 maen santai aja tetep wedey juta,1
,0
presiden gak ladenin kaum sakit hati,0
film kayak rencana urung cari picu kes diadaadain,0
,0
cuman reguler sajaurut urut prabowo tdk sukses domestik blangsak,0
wokowkok,0
awo,0
bang amboxsing main happy tree freind,0
agus takut buk,0
gua jelasin elu sinyal lu gak nyimak ya sinyal sekolah setting sekolah biar siswa gak nyontek dll sekolah sinyal si edwin matiin alat henti sinyal sekolah,0
bang udah bang,0
absen orang yg es kiko,0
hrg kenya jt jt nnt,0
gojo belah sukuna gojo belah medy,0
eittts sabarrr bentar papua babat habis prabowo,0
bang udh bang,0
bang tny bgaimana data d utk pinjol dll adlah korban sdkit cerita thn yg prnh nyicil barang prooerti hekrt cicil aman gak prnh nunggak akhiry lunas stlah lunas biasay nlpon nawarin pinjam nyicil tolak skitar blan yg ad hekret nlpon sya bhwa sdh telat cicil iphone marah dmna cicil tsb sgt mmbayarnya yg sya tnykn jg mgkin sbgai edukasi jelaskn bgaimana si tipu ambil data utk d laku yg hrus laku,0
,0
ndk salah donk kalo bilang ekonomi inti kelola masuk bahas inti dlu stop video nya utk pimpin warga sipil,0
yg sih yg manga baru,0
lagu papua surga jatuh bum moga masyarakat perhati perintah,0
bro security yg film gaji dijelasin dialog gak banyak orang gaji pake alas apa cepat pulang kerja,0
hasil bikin puas nggak bohong,1
good intro man i love it,0
lu liat tanding indonesia yaman bilang hoki pas lawan korsel,0
hadir,0
gilee bang luuu gua gemeteran intro wkwk,0
gojo video main patah gojo bi lek halo guys gua join ya gua kiko temen temen gua donat rendang dll,0
kaya pager toko berlipet,0
bang gua penasaran kalo lho film pendek kayak gimana,0
pubg mentok smooth extreme,0
orang kaya ngasih jajan anak yg harga jt,0
aduh sayang banget beli ga es kiko mantap video bang gw suka moga subsnya capai jt subs,0
jepey  beneran,1
labu bajo kk,0
kenang gojo saturo,0
makswin brusan starlight nggak nyangka,1
film kepung bukit duri project sembunyi anime assasination classroom njir auto nyanyi lagu bye bye yesterday murid barbar pake senjata nyerang guru gitu,0
 kesini gak obat,1
pin gua gua tantang lu kalo lu berani gua tantang lu beli kapal going mery sunny yg ad pohon jeruk nya kalo kalo,0
saran badan contoh korsel cina fisik kuat adu fisik kalah lari tambah cepat gocek ok filingnya kiper dafa bagus jam main filingnya ok kerjasama team jamin biaya hidup main tua susah kasih rumah gaji bonus uang pensiun dll fokus bola loyalitas,0
amin,0
biak kk,0
kiko ku tau cuman ribu kiko jt,0
akuuuuu,0
manokwari papua barat bang,0
,0
gue habis selesai nonton film gue matahain argumen bang ngelantur spoiler you have been warned positioning bener film tuh jatohnya skenario what if what if tekan tuh benci kaum cina ga selesai rusuh film ngebawa skenario presentnya indonesia benerbener pecah belah pribumi cina gue bilang film emang surealis gada sangkut paut dunia pesan nyampe tekan what if skenario bang joko anwarpun udah bilang rusuh inspirasi aja ga dipake nyambung satpam kabur gue liat kacamata satpam gue ga ngomongin satpam logika pikir hidup puluh indonesia kacau balau indonesia pecah belah cina pribumi otak udah keset otomatis kalo udah rusuh ya pulang anak bini gada babibu ngomong pulang feminisme bu ana bang ngelantur salah denger karna emang jujur kritik gue film audio kadang linenya ga kedengeran cewe ngikutin cowo burukburuknya aja bu ana cewe ngintilin baikbaiknya aja jelek salah cowo maksud line sentil bang joko anwar kaumkaum perempuan standar ganda kalo untung bilang finis kalo rugi make alesan gue perempuan kalo dihubungin dorothy yaaa kalo gue bilang bang ngelantur reaching sih gue dorothy udah capek aja laku jefri and enough is enough las ventilasi gue bang joko anwar udah usaha gambar gimana jalan pikir kubu tegang grup edwin panik buru grup jefri setan grup edwin gue situasi panik kayak gitu sulit pikir jernih instan butuh pikir gimana baik kabur ideide gagas awal sampe gagal yaa tegang panik sulit mikir situasi genting grup jefri grup udah setan murid buang notabene pintar bukti sampe sempet dikadalin edwin plus grup jefri followers udah ulang berkalikali film ngomong rencana lu jef emang gada mikirnya sampe paksa mikir takut jefrinya sinyal ngga tetep anggap plot device masuk akal udah dijelasin sekolah bukit duri emang gada sinyal biar muridmurid ga nyontek sinyal jammingnya kantor sekuriti pas edwin kabur niat matiin sinyal jammingnya gagal edwin dapet sinyal sekolah liat video jefri udah susun aja countdown bang ngelantur warga tibatiba masuk sekolah udah foreshadowing bapak rangga polisi bapak rangga udah ngomong rusuh udah deket jemput anak sekolah polisi sekolah panggil back up rusuh udah jalar kemanamana anak nyelametin murid sekap pure simbolis bang joko anwar anak pribumi ga pandang bulu nyelametin murid ras tiong hoa harap circle of hatrednya putus aksiaksi brutal jefri anak tumbuh lingkung sadis bunuh gue masuk akal jefri seekstrim gue pas nonton film coba paham mindset karakter si jefri udah ngebunuh macan udah ngerasain daging manusia brutal parah capai gol solusisolusi kasih jefri yaa keras satusatunya tau lebih oke bang reviewnya i am open for discussion,0
banget gua bang nonton ni film aja kesan thrillernya opening film bagus banget masuk act rasa lambat jebak gedung olahraga ga urgensi bikin ngerasa panik cekam joko anwar suka banget naro plot twist endingnya ntah plot twist film hampa plot twistnya udh tau tengah film,0
ta kak temennya jefri yg udah deket aja ngerasa takut lho jefri bu ana takut walopun libat,0
gojo dikalahin sukuna meme gojo kiko,0
kik eh maksud hadirr,0
ku udah nonton iniawal scenemulai muncul g nyaman mana jadi scene ku alami smp thn pas rusuh mana dadak jam belajarseluruh sekolah pulang krn udh ramai jalan rusuh jarah jalan angkot jalanbenarbenar ingat kembaliefekya dada nyesek krn ingat jadi bang joko benarbenar deskripsi real bgt,0
auto jepey ,1
gw bodoh ya,0
malam makswin modal receh,1
coba abang dtng pulau biak bnyak panitia panitia indah kali kali yg bagus biak simpan sejarah sejarah goa jepang goa binsari taman burung letak biak timur bnyak uni uni biak singkat biak salam hormat,0
